no of terms 1.000000 
    time 	   actual 	      RK4 
6.920000 	 0.080399 	 0.080662 
6.930000 	 0.079801 	 0.080067 
6.940000 	 0.079194 	 0.079464 
6.950000 	 0.078580 	 0.078854 
6.960000 	 0.077957 	 0.078235 
6.970000 	 0.077327 	 0.077609 
6.980000 	 0.076689 	 0.076975 
6.990000 	 0.076043 	 0.076333 
7.000000 	 0.075390 	 0.075684 
7.010000 	 0.074729 	 0.075027 
7.020000 	 0.074061 	 0.074362 
7.030000 	 0.073386 	 0.073690 
7.040000 	 0.072703 	 0.073011 
7.050000 	 0.072012 	 0.072325 
7.060000 	 0.071315 	 0.071631 
7.070000 	 0.070610 	 0.070930 
7.080000 	 0.069899 	 0.070222 
7.090000 	 0.069180 	 0.069507 
7.100000 	 0.068455 	 0.068785 
7.110000 	 0.067722 	 0.068056 
7.120000 	 0.066983 	 0.067321 
7.130000 	 0.066237 	 0.066578 
7.140000 	 0.065485 	 0.065829 
7.150000 	 0.064726 	 0.065074 
7.160000 	 0.063960 	 0.064311 
7.170000 	 0.063188 	 0.063543 
7.180000 	 0.062410 	 0.062768 
7.190000 	 0.061626 	 0.061987 
7.200000 	 0.060835 	 0.061200 
7.210000 	 0.060038 	 0.060406 
7.220000 	 0.059236 	 0.059607 
7.230000 	 0.058427 	 0.058801 
7.240000 	 0.057613 	 0.057990 
7.250000 	 0.056792 	 0.057173 
7.260000 	 0.055967 	 0.056350 
7.270000 	 0.055135 	 0.055521 
7.280000 	 0.054298 	 0.054687 
7.290000 	 0.053456 	 0.053848 
7.300000 	 0.052608 	 0.053003 
7.310000 	 0.051755 	 0.052153 
7.320000 	 0.050896 	 0.051298 
7.330000 	 0.050033 	 0.050437 
7.340000 	 0.049165 	 0.049572 
7.350000 	 0.048292 	 0.048701 
7.360000 	 0.047414 	 0.047826 
7.370000 	 0.046531 	 0.046946 
7.380000 	 0.045643 	 0.046061 
7.390000 	 0.044751 	 0.045171 
7.400000 	 0.043855 	 0.044277 
7.410000 	 0.042954 	 0.043379 
7.420000 	 0.042049 	 0.042476 
7.430000 	 0.041139 	 0.041569 
7.440000 	 0.040226 	 0.040658 
7.450000 	 0.039308 	 0.039743 
7.460000 	 0.038387 	 0.038824 
7.470000 	 0.037462 	 0.037901 
7.480000 	 0.036532 	 0.036974 
7.490000 	 0.035600 	 0.036043 
7.500000 	 0.034664 	 0.035109 
7.510000 	 0.033724 	 0.034172 
7.520000 	 0.032781 	 0.033231 
7.530000 	 0.031834 	 0.032286 
7.540000 	 0.030885 	 0.031339 
7.550000 	 0.029932 	 0.030388 
7.560000 	 0.028977 	 0.029434 
7.570000 	 0.028018 	 0.028477 
7.580000 	 0.027057 	 0.027518 
7.590000 	 0.026093 	 0.026555 
7.600000 	 0.025126 	 0.025590 
7.610000 	 0.024157 	 0.024623 
7.620000 	 0.023185 	 0.023653 
7.630000 	 0.022211 	 0.022681 
7.640000 	 0.021235 	 0.021706 
7.650000 	 0.020257 	 0.020729 
7.660000 	 0.019277 	 0.019750 
7.670000 	 0.018295 	 0.018769 
7.680000 	 0.017311 	 0.017787 
7.690000 	 0.016325 	 0.016802 
7.700000 	 0.015337 	 0.015816 
7.710000 	 0.014348 	 0.014828 
7.720000 	 0.013358 	 0.013839 
7.730000 	 0.012366 	 0.012848 
7.740000 	 0.011373 	 0.011856 
7.750000 	 0.010379 	 0.010863 
7.760000 	 0.009384 	 0.009869 
7.770000 	 0.008388 	 0.008874 
7.780000 	 0.007391 	 0.007878 
7.790000 	 0.006394 	 0.006881 
7.800000 	 0.005396 	 0.005883 
7.810000 	 0.004397 	 0.004885 
7.820000 	 0.003398 	 0.003887 
7.830000 	 0.002398 	 0.002888 
7.840000 	 0.001398 	 0.001888 
7.850000 	 0.000398 	 0.000889 
7.860000 	 -0.000602 	 -0.000111 
7.870000 	 -0.001602 	 -0.001110 
7.880000 	 -0.002602 	 -0.002110 
7.890000 	 -0.003601 	 -0.003109 
7.900000 	 -0.004600 	 -0.004108 
7.910000 	 -0.005599 	 -0.005106 
7.920000 	 -0.006597 	 -0.006104 
7.930000 	 -0.007595 	 -0.007102 
7.940000 	 -0.008591 	 -0.008098 
7.950000 	 -0.009587 	 -0.009094 
7.960000 	 -0.010582 	 -0.010089 
7.970000 	 -0.011576 	 -0.011083 
7.980000 	 -0.012569 	 -0.012076 
7.990000 	 -0.013560 	 -0.013068 
8.000000 	 -0.014550 	 -0.014058 
8.010000 	 -0.015539 	 -0.015047 
8.020000 	 -0.016526 	 -0.016034 
8.030000 	 -0.017511 	 -0.017020 
8.040000 	 -0.018495 	 -0.018004 
8.050000 	 -0.019477 	 -0.018987 
8.060000 	 -0.020456 	 -0.019967 
8.070000 	 -0.021434 	 -0.020946 
8.080000 	 -0.022410 	 -0.021922 
8.090000 	 -0.023383 	 -0.022896 
8.100000 	 -0.024354 	 -0.023868 
8.110000 	 -0.025323 	 -0.024837 
8.120000 	 -0.026289 	 -0.025804 
8.130000 	 -0.027253 	 -0.026769 
8.140000 	 -0.028213 	 -0.027730 
8.150000 	 -0.029171 	 -0.028689 
8.160000 	 -0.030126 	 -0.029645 
8.170000 	 -0.031078 	 -0.030599 
8.180000 	 -0.032027 	 -0.031549 
8.190000 	 -0.032973 	 -0.032495 
8.200000 	 -0.033915 	 -0.033439 
8.210000 	 -0.034855 	 -0.034379 
8.220000 	 -0.035790 	 -0.035316 
8.230000 	 -0.036722 	 -0.036250 
8.240000 	 -0.037650 	 -0.037179 
8.250000 	 -0.038575 	 -0.038105 
8.260000 	 -0.039495 	 -0.039028 
8.270000 	 -0.040412 	 -0.039946 
8.280000 	 -0.041325 	 -0.040860 
8.290000 	 -0.042233 	 -0.041770 
8.300000 	 -0.043138 	 -0.042676 
8.310000 	 -0.044038 	 -0.043578 
8.320000 	 -0.044933 	 -0.044476 
8.330000 	 -0.045824 	 -0.045369 
8.340000 	 -0.046711 	 -0.046257 
8.350000 	 -0.047593 	 -0.047141 
8.360000 	 -0.048470 	 -0.048020 
8.370000 	 -0.049342 	 -0.048894 
8.380000 	 -0.050209 	 -0.049764 
8.390000 	 -0.051072 	 -0.050628 
8.400000 	 -0.051929 	 -0.051487 
8.410000 	 -0.052781 	 -0.052342 
8.420000 	 -0.053628 	 -0.053191 
8.430000 	 -0.054469 	 -0.054034 
8.440000 	 -0.055305 	 -0.054873 
8.450000 	 -0.056135 	 -0.055705 
8.460000 	 -0.056960 	 -0.056533 
8.470000 	 -0.057779 	 -0.057354 
8.480000 	 -0.058592 	 -0.058170 
8.490000 	 -0.059400 	 -0.058980 
8.500000 	 -0.060201 	 -0.059784 
8.510000 	 -0.060997 	 -0.060582 
8.520000 	 -0.061786 	 -0.061374 
8.530000 	 -0.062569 	 -0.062160 
8.540000 	 -0.063346 	 -0.062940 
8.550000 	 -0.064117 	 -0.063714 
8.560000 	 -0.064881 	 -0.064481 
8.570000 	 -0.065639 	 -0.065241 
8.580000 	 -0.066390 	 -0.065996 
8.590000 	 -0.067134 	 -0.066743 
8.600000 	 -0.067872 	 -0.067484 
8.610000 	 -0.068603 	 -0.068218 
8.620000 	 -0.069327 	 -0.068945 
8.630000 	 -0.070044 	 -0.069666 
8.640000 	 -0.070755 	 -0.070379 
8.650000 	 -0.071458 	 -0.071086 
8.660000 	 -0.072154 	 -0.071785 
8.670000 	 -0.072842 	 -0.072477 
8.680000 	 -0.073524 	 -0.073162 
8.690000 	 -0.074198 	 -0.073840 
8.700000 	 -0.074865 	 -0.074510 
8.710000 	 -0.075524 	 -0.075173 
8.720000 	 -0.076176 	 -0.075828 
8.730000 	 -0.076820 	 -0.076476 
8.740000 	 -0.077456 	 -0.077116 
8.750000 	 -0.078085 	 -0.077748 
8.760000 	 -0.078705 	 -0.078373 
8.770000 	 -0.079318 	 -0.078990 
8.780000 	 -0.079923 	 -0.079598 
8.790000 	 -0.080520 	 -0.080199 
8.800000 	 -0.081109 	 -0.080792 
8.810000 	 -0.081690 	 -0.081377 
8.820000 	 -0.082263 	 -0.081954 
8.830000 	 -0.082827 	 -0.082522 
8.840000 	 -0.083383 	 -0.083083 
8.850000 	 -0.083931 	 -0.083635 
8.860000 	 -0.084471 	 -0.084178 
8.870000 	 -0.085002 	 -0.084713 
8.880000 	 -0.085524 	 -0.085240 
8.890000 	 -0.086038 	 -0.085758 
8.900000 	 -0.086544 	 -0.086268 
8.910000 	 -0.087040 	 -0.086769 
8.920000 	 -0.087528 	 -0.087262 
8.930000 	 -0.088007 	 -0.087745 
8.940000 	 -0.088478 	 -0.088220 
8.950000 	 -0.088939 	 -0.088686 
8.960000 	 -0.089392 	 -0.089144 
8.970000 	 -0.089836 	 -0.089592 
8.980000 	 -0.090271 	 -0.090031 
8.990000 	 -0.090696 	 -0.090462 
9.000000 	 -0.091113 	 -0.090883 
9.010000 	 -0.091521 	 -0.091295 
9.020000 	 -0.091919 	 -0.091699 
9.030000 	 -0.092308 	 -0.092093 
9.040000 	 -0.092688 	 -0.092477 
9.050000 	 -0.093059 	 -0.092853 
9.060000 	 -0.093420 	 -0.093219 
9.070000 	 -0.093772 	 -0.093576 
9.080000 	 -0.094115 	 -0.093924 
9.090000 	 -0.094448 	 -0.094262 
9.100000 	 -0.094772 	 -0.094591 
9.110000 	 -0.095087 	 -0.094911 
9.120000 	 -0.095391 	 -0.095221 
9.130000 	 -0.095687 	 -0.095521 
9.140000 	 -0.095972 	 -0.095812 
9.150000 	 -0.096249 	 -0.096093 
9.160000 	 -0.096515 	 -0.096365 
9.170000 	 -0.096772 	 -0.096627 
9.180000 	 -0.097019 	 -0.096880 
9.190000 	 -0.097257 	 -0.097123 
9.200000 	 -0.097484 	 -0.097356 
9.210000 	 -0.097702 	 -0.097579 
9.220000 	 -0.097911 	 -0.097793 
9.230000 	 -0.098109 	 -0.097997 
9.240000 	 -0.098298 	 -0.098191 
9.250000 	 -0.098477 	 -0.098375 
9.260000 	 -0.098645 	 -0.098549 
9.270000 	 -0.098805 	 -0.098714 
9.280000 	 -0.098954 	 -0.098869 
9.290000 	 -0.099093 	 -0.099014 
9.300000 	 -0.099223 	 -0.099149 
9.310000 	 -0.099342 	 -0.099274 
9.320000 	 -0.099452 	 -0.099389 
9.330000 	 -0.099551 	 -0.099495 
9.340000 	 -0.099641 	 -0.099590 
9.350000 	 -0.099721 	 -0.099675 
9.360000 	 -0.099790 	 -0.099751 
9.370000 	 -0.099850 	 -0.099816 
9.380000 	 -0.099900 	 -0.099872 
9.390000 	 -0.099940 	 -0.099917 
9.400000 	 -0.099969 	 -0.099953 
9.410000 	 -0.099989 	 -0.099979 
9.420000 	 -0.099999 	 -0.099994 
9.430000 	 -0.099999 	 -0.100000 
9.440000 	 -0.099988 	 -0.099996 
9.450000 	 -0.099968 	 -0.099981 
9.460000 	 -0.099938 	 -0.099957 
9.470000 	 -0.099898 	 -0.099923 
9.480000 	 -0.099848 	 -0.099879 
9.490000 	 -0.099787 	 -0.099824 
9.500000 	 -0.099717 	 -0.099760 
9.510000 	 -0.099637 	 -0.099686 
9.520000 	 -0.099547 	 -0.099602 
9.530000 	 -0.099447 	 -0.099508 
9.540000 	 -0.099337 	 -0.099404 
9.550000 	 -0.099217 	 -0.099290 
9.560000 	 -0.099087 	 -0.099166 
9.570000 	 -0.098947 	 -0.099033 
9.580000 	 -0.098798 	 -0.098889 
9.590000 	 -0.098638 	 -0.098736 
9.600000 	 -0.098469 	 -0.098572 
9.610000 	 -0.098290 	 -0.098399 
9.620000 	 -0.098100 	 -0.098216 
9.630000 	 -0.097902 	 -0.098023 
9.640000 	 -0.097693 	 -0.097821 
9.650000 	 -0.097474 	 -0.097608 
9.660000 	 -0.097246 	 -0.097386 
9.670000 	 -0.097008 	 -0.097154 
9.680000 	 -0.096761 	 -0.096913 
9.690000 	 -0.096503 	 -0.096662 
9.700000 	 -0.096236 	 -0.096401 
9.710000 	 -0.095960 	 -0.096130 
9.720000 	 -0.095674 	 -0.095850 
9.730000 	 -0.095378 	 -0.095561 
9.740000 	 -0.095073 	 -0.095262 
9.750000 	 -0.094758 	 -0.094953 
9.760000 	 -0.094434 	 -0.094635 
9.770000 	 -0.094100 	 -0.094307 
9.780000 	 -0.093757 	 -0.093970 
9.790000 	 -0.093404 	 -0.093624 
9.800000 	 -0.093043 	 -0.093268 
9.810000 	 -0.092672 	 -0.092903 
9.820000 	 -0.092291 	 -0.092528 
9.830000 	 -0.091901 	 -0.092145 
9.840000 	 -0.091503 	 -0.091752 
9.850000 	 -0.091095 	 -0.091350 
9.860000 	 -0.090678 	 -0.090939 
9.870000 	 -0.090252 	 -0.090519 
9.880000 	 -0.089816 	 -0.090090 
9.890000 	 -0.089372 	 -0.089651 
9.900000 	 -0.088919 	 -0.089204 
9.910000 	 -0.088457 	 -0.088748 
9.920000 	 -0.087986 	 -0.088283 
9.930000 	 -0.087507 	 -0.087810 
9.940000 	 -0.087018 	 -0.087327 
9.950000 	 -0.086521 	 -0.086836 
9.960000 	 -0.086016 	 -0.086336 
9.970000 	 -0.085501 	 -0.085827 
9.980000 	 -0.084978 	 -0.085310 
9.990000 	 -0.084447 	 -0.084785 
10.000000 	 -0.083907 	 -0.084251 
10.010000 	 -0.083359 	 -0.083708 
10.020000 	 -0.082802 	 -0.083157 
10.030000 	 -0.082238 	 -0.082598 
10.040000 	 -0.081665 	 -0.082031 
10.050000 	 -0.081083 	 -0.081455 
10.060000 	 -0.080494 	 -0.080871 
10.070000 	 -0.079897 	 -0.080279 
10.080000 	 -0.079291 	 -0.079680 
10.090000 	 -0.078678 	 -0.079072 
10.100000 	 -0.078057 	 -0.078456 
10.110000 	 -0.077428 	 -0.077833 
10.120000 	 -0.076791 	 -0.077201 
10.130000 	 -0.076147 	 -0.076562 
10.140000 	 -0.075495 	 -0.075916 
10.150000 	 -0.074835 	 -0.075261 
10.160000 	 -0.074168 	 -0.074599 
10.170000 	 -0.073494 	 -0.073930 
10.180000 	 -0.072812 	 -0.073254 
10.190000 	 -0.072123 	 -0.072570 
10.200000 	 -0.071427 	 -0.071879 
10.210000 	 -0.070723 	 -0.071180 
10.220000 	 -0.070013 	 -0.070475 
10.230000 	 -0.069295 	 -0.069762 
10.240000 	 -0.068571 	 -0.069043 
10.250000 	 -0.067839 	 -0.068316 
10.260000 	 -0.067101 	 -0.067583 
10.270000 	 -0.066357 	 -0.066843 
10.280000 	 -0.065605 	 -0.066096 
10.290000 	 -0.064847 	 -0.065343 
10.300000 	 -0.064083 	 -0.064583 
10.310000 	 -0.063312 	 -0.063817 
10.320000 	 -0.062535 	 -0.063044 
10.330000 	 -0.061751 	 -0.062266 
10.340000 	 -0.060961 	 -0.061480 
10.350000 	 -0.060166 	 -0.060689 
10.360000 	 -0.059364 	 -0.059892 
10.370000 	 -0.058556 	 -0.059088 
10.380000 	 -0.057743 	 -0.058279 
10.390000 	 -0.056923 	 -0.057464 
10.400000 	 -0.056098 	 -0.056643 
10.410000 	 -0.055268 	 -0.055817 
10.420000 	 -0.054432 	 -0.054985 
10.430000 	 -0.053590 	 -0.054147 
10.440000 	 -0.052743 	 -0.053304 
10.450000 	 -0.051891 	 -0.052456 
10.460000 	 -0.051033 	 -0.051602 
10.470000 	 -0.050171 	 -0.050744 
10.480000 	 -0.049303 	 -0.049880 
10.490000 	 -0.048431 	 -0.049011 
10.500000 	 -0.047554 	 -0.048138 
10.510000 	 -0.046672 	 -0.047259 
10.520000 	 -0.045785 	 -0.046376 
10.530000 	 -0.044894 	 -0.045488 
10.540000 	 -0.043998 	 -0.044596 
10.550000 	 -0.043098 	 -0.043699 
10.560000 	 -0.042193 	 -0.042798 
10.570000 	 -0.041284 	 -0.041892 
10.580000 	 -0.040372 	 -0.040983 
10.590000 	 -0.039455 	 -0.040069 
10.600000 	 -0.038534 	 -0.039151 
10.610000 	 -0.037609 	 -0.038230 
10.620000 	 -0.036681 	 -0.037304 
10.630000 	 -0.035749 	 -0.036375 
10.640000 	 -0.034813 	 -0.035442 
10.650000 	 -0.033874 	 -0.034506 
10.660000 	 -0.032931 	 -0.033566 
10.670000 	 -0.031985 	 -0.032622 
10.680000 	 -0.031036 	 -0.031676 
10.690000 	 -0.030084 	 -0.030726 
10.700000 	 -0.029129 	 -0.029774 
10.710000 	 -0.028171 	 -0.028818 
10.720000 	 -0.027210 	 -0.027859 
10.730000 	 -0.026246 	 -0.026898 
10.740000 	 -0.025280 	 -0.025934 
10.750000 	 -0.024311 	 -0.024967 
10.760000 	 -0.023340 	 -0.023998 
10.770000 	 -0.022367 	 -0.023027 
10.780000 	 -0.021391 	 -0.022053 
10.790000 	 -0.020413 	 -0.021077 
10.800000 	 -0.019433 	 -0.020099 
10.810000 	 -0.018451 	 -0.019119 
10.820000 	 -0.017467 	 -0.018136 
10.830000 	 -0.016482 	 -0.017153 
10.840000 	 -0.015495 	 -0.016167 
10.850000 	 -0.014506 	 -0.015180 
10.860000 	 -0.013516 	 -0.014191 
10.870000 	 -0.012524 	 -0.013201 
10.880000 	 -0.011532 	 -0.012209 
10.890000 	 -0.010538 	 -0.011217 
10.900000 	 -0.009543 	 -0.010223 
10.910000 	 -0.008547 	 -0.009228 
10.920000 	 -0.007550 	 -0.008232 
10.930000 	 -0.006553 	 -0.007236 
10.940000 	 -0.005555 	 -0.006238 
10.950000 	 -0.004556 	 -0.005240 
10.960000 	 -0.003557 	 -0.004242 
10.970000 	 -0.002557 	 -0.003243 
10.980000 	 -0.001557 	 -0.002244 
10.990000 	 -0.000557 	 -0.001244 
11.000000 	 0.000443 	 -0.000245 
11.010000 	 0.001443 	 0.000755 
11.020000 	 0.002442 	 0.001754 
11.030000 	 0.003442 	 0.002753 
11.040000 	 0.004441 	 0.003753 
11.050000 	 0.005440 	 0.004751 
11.060000 	 0.006438 	 0.005749 
11.070000 	 0.007436 	 0.006747 
11.080000 	 0.008433 	 0.007744 
11.090000 	 0.009429 	 0.008740 
11.100000 	 0.010424 	 0.009735 
11.110000 	 0.011418 	 0.010730 
11.120000 	 0.012410 	 0.011723 
11.130000 	 0.013402 	 0.012715 
11.140000 	 0.014392 	 0.013706 
11.150000 	 0.015381 	 0.014695 
11.160000 	 0.016369 	 0.015683 
11.170000 	 0.017354 	 0.016670 
11.180000 	 0.018338 	 0.017654 
11.190000 	 0.019320 	 0.018637 
11.200000 	 0.020300 	 0.019619 
11.210000 	 0.021279 	 0.020598 
11.220000 	 0.022255 	 0.021575 
11.230000 	 0.023228 	 0.022550 
11.240000 	 0.024200 	 0.023522 
11.250000 	 0.025169 	 0.024493 
11.260000 	 0.026135 	 0.025461 
11.270000 	 0.027099 	 0.026426 
11.280000 	 0.028061 	 0.027389 
11.290000 	 0.029019 	 0.028349 
11.300000 	 0.029975 	 0.029306 
11.310000 	 0.030927 	 0.030260 
11.320000 	 0.031876 	 0.031211 
11.330000 	 0.032823 	 0.032159 
11.340000 	 0.033766 	 0.033104 
11.350000 	 0.034705 	 0.034045 
11.360000 	 0.035641 	 0.034983 
11.370000 	 0.036574 	 0.035918 
11.380000 	 0.037503 	 0.036849 
11.390000 	 0.038428 	 0.037776 
11.400000 	 0.039349 	 0.038700 
11.410000 	 0.040266 	 0.039620 
11.420000 	 0.041180 	 0.040535 
11.430000 	 0.042089 	 0.041447 
11.440000 	 0.042994 	 0.042355 
11.450000 	 0.043895 	 0.043258 
11.460000 	 0.044791 	 0.044157 
11.470000 	 0.045683 	 0.045051 
11.480000 	 0.046570 	 0.045941 
11.490000 	 0.047453 	 0.046827 
11.500000 	 0.048330 	 0.047708 
11.510000 	 0.049203 	 0.048584 
11.520000 	 0.050072 	 0.049455 
11.530000 	 0.050935 	 0.050321 
11.540000 	 0.051793 	 0.051182 
11.550000 	 0.052646 	 0.052038 
11.560000 	 0.053493 	 0.052889 
11.570000 	 0.054335 	 0.053735 
11.580000 	 0.055172 	 0.054575 
11.590000 	 0.056003 	 0.055410 
11.600000 	 0.056829 	 0.056239 
11.610000 	 0.057649 	 0.057063 
11.620000 	 0.058463 	 0.057880 
11.630000 	 0.059272 	 0.058693 
11.640000 	 0.060074 	 0.059499 
11.650000 	 0.060870 	 0.060299 
11.660000 	 0.061661 	 0.061093 
11.670000 	 0.062445 	 0.061882 
11.680000 	 0.063223 	 0.062664 
11.690000 	 0.063994 	 0.063439 
11.700000 	 0.064760 	 0.064209 
11.710000 	 0.065518 	 0.064972 
11.720000 	 0.066271 	 0.065728 
11.730000 	 0.067016 	 0.066478 
11.740000 	 0.067755 	 0.067221 
11.750000 	 0.068487 	 0.067958 
11.760000 	 0.069212 	 0.068687 
11.770000 	 0.069931 	 0.069410 
11.780000 	 0.070642 	 0.070126 
11.790000 	 0.071346 	 0.070835 
11.800000 	 0.072043 	 0.071537 
11.810000 	 0.072733 	 0.072232 
11.820000 	 0.073416 	 0.072919 
11.830000 	 0.074091 	 0.073600 
11.840000 	 0.074759 	 0.074272 
11.850000 	 0.075419 	 0.074938 
11.860000 	 0.076072 	 0.075596 
11.870000 	 0.076718 	 0.076246 
11.880000 	 0.077355 	 0.076889 
11.890000 	 0.077985 	 0.077524 
11.900000 	 0.078607 	 0.078151 
11.910000 	 0.079221 	 0.078771 
11.920000 	 0.079828 	 0.079383 
11.930000 	 0.080426 	 0.079986 
11.940000 	 0.081016 	 0.080582 
11.950000 	 0.081598 	 0.081170 
11.960000 	 0.082172 	 0.081750 
11.970000 	 0.082738 	 0.082321 
11.980000 	 0.083295 	 0.082884 
11.990000 	 0.083845 	 0.083439 
12.000000 	 0.084385 	 0.083986 
12.010000 	 0.084918 	 0.084524 
12.020000 	 0.085442 	 0.085054 
12.030000 	 0.085957 	 0.085575 
12.040000 	 0.086464 	 0.086088 
12.050000 	 0.086962 	 0.086592 
12.060000 	 0.087451 	 0.087087 
12.070000 	 0.087932 	 0.087574 
12.080000 	 0.088404 	 0.088052 
12.090000 	 0.088867 	 0.088521 
12.100000 	 0.089321 	 0.088982 
12.110000 	 0.089766 	 0.089433 
12.120000 	 0.090202 	 0.089876 
12.130000 	 0.090629 	 0.090310 
12.140000 	 0.091047 	 0.090734 
12.150000 	 0.091456 	 0.091150 
12.160000 	 0.091856 	 0.091556 
12.170000 	 0.092247 	 0.091953 
12.180000 	 0.092628 	 0.092342 
12.190000 	 0.093000 	 0.092720 
12.200000 	 0.093363 	 0.093090 
12.210000 	 0.093717 	 0.093450 
12.220000 	 0.094061 	 0.093801 
12.230000 	 0.094396 	 0.094143 
12.240000 	 0.094721 	 0.094475 
12.250000 	 0.095037 	 0.094798 
12.260000 	 0.095343 	 0.095111 
12.270000 	 0.095640 	 0.095415 
12.280000 	 0.095928 	 0.095710 
12.290000 	 0.096205 	 0.095994 
12.300000 	 0.096473 	 0.096270 
12.310000 	 0.096732 	 0.096535 
12.320000 	 0.096980 	 0.096791 
12.330000 	 0.097219 	 0.097037 
12.340000 	 0.097449 	 0.097274 
12.350000 	 0.097668 	 0.097501 
12.360000 	 0.097878 	 0.097718 
12.370000 	 0.098078 	 0.097925 
12.380000 	 0.098268 	 0.098123 
12.390000 	 0.098449 	 0.098311 
12.400000 	 0.098619 	 0.098489 
12.410000 	 0.098780 	 0.098657 
12.420000 	 0.098931 	 0.098815 
12.430000 	 0.099072 	 0.098963 
12.440000 	 0.099203 	 0.099102 
12.450000 	 0.099324 	 0.099231 
12.460000 	 0.099435 	 0.099349 
12.470000 	 0.099536 	 0.099458 
12.480000 	 0.099627 	 0.099557 
12.490000 	 0.099709 	 0.099646 
12.500000 	 0.099780 	 0.099725 
12.510000 	 0.099841 	 0.099794 
12.520000 	 0.099893 	 0.099853 
12.530000 	 0.099934 	 0.099902 
12.540000 	 0.099965 	 0.099942 
12.550000 	 0.099987 	 0.099971 
12.560000 	 0.099998 	 0.099990 
12.570000 	 0.099999 	 0.099999 
12.580000 	 0.099991 	 0.099998 
12.590000 	 0.099972 	 0.099988 
12.600000 	 0.099943 	 0.099967 
12.610000 	 0.099905 	 0.099936 
12.620000 	 0.099856 	 0.099895 
12.630000 	 0.099798 	 0.099845 
12.640000 	 0.099729 	 0.099784 
12.650000 	 0.099651 	 0.099714 
12.660000 	 0.099562 	 0.099633 
12.670000 	 0.099464 	 0.099543 
12.680000 	 0.099355 	 0.099442 
12.690000 	 0.099237 	 0.099332 
12.700000 	 0.099108 	 0.099211 
12.710000 	 0.098970 	 0.099081 
12.720000 	 0.098822 	 0.098941 
12.730000 	 0.098664 	 0.098791 
12.740000 	 0.098496 	 0.098631 
12.750000 	 0.098319 	 0.098462 
12.760000 	 0.098131 	 0.098282 
12.770000 	 0.097934 	 0.098093 
12.780000 	 0.097727 	 0.097894 
12.790000 	 0.097510 	 0.097685 
12.800000 	 0.097283 	 0.097466 
12.810000 	 0.097047 	 0.097238 
12.820000 	 0.096801 	 0.097000 
12.830000 	 0.096545 	 0.096752 
12.840000 	 0.096280 	 0.096495 
12.850000 	 0.096005 	 0.096228 
12.860000 	 0.095720 	 0.095951 
12.870000 	 0.095426 	 0.095665 
12.880000 	 0.095122 	 0.095369 
12.890000 	 0.094809 	 0.095064 
12.900000 	 0.094486 	 0.094749 
12.910000 	 0.094154 	 0.094425 
12.920000 	 0.093812 	 0.094091 
12.930000 	 0.093461 	 0.093748 
12.940000 	 0.093101 	 0.093395 
12.950000 	 0.092731 	 0.093034 
12.960000 	 0.092352 	 0.092663 
12.970000 	 0.091964 	 0.092282 
12.980000 	 0.091567 	 0.091893 
12.990000 	 0.091160 	 0.091494 
13.000000 	 0.090745 	 0.091086 
13.010000 	 0.090320 	 0.090669 
13.020000 	 0.089886 	 0.090243 
13.030000 	 0.089444 	 0.089808 
13.040000 	 0.088992 	 0.089364 
13.050000 	 0.088531 	 0.088911 
13.060000 	 0.088062 	 0.088450 
13.070000 	 0.087584 	 0.087979 
13.080000 	 0.087097 	 0.087500 
13.090000 	 0.086601 	 0.087012 
13.100000 	 0.086097 	 0.086515 
13.110000 	 0.085584 	 0.086009 
13.120000 	 0.085062 	 0.085495 
13.130000 	 0.084532 	 0.084973 
13.140000 	 0.083994 	 0.084442 
13.150000 	 0.083447 	 0.083902 
13.160000 	 0.082892 	 0.083354 
13.170000 	 0.082328 	 0.082798 
13.180000 	 0.081756 	 0.082233 
13.190000 	 0.081176 	 0.081661 
13.200000 	 0.080588 	 0.081080 
13.210000 	 0.079992 	 0.080491 
13.220000 	 0.079388 	 0.079894 
13.230000 	 0.078776 	 0.079289 
13.240000 	 0.078156 	 0.078676 
13.250000 	 0.077529 	 0.078055 
13.260000 	 0.076893 	 0.077427 
13.270000 	 0.076250 	 0.076790 
13.280000 	 0.075599 	 0.076146 
13.290000 	 0.074941 	 0.075495 
13.300000 	 0.074275 	 0.074836 
13.310000 	 0.073602 	 0.074169 
13.320000 	 0.072921 	 0.073495 
13.330000 	 0.072233 	 0.072814 
13.340000 	 0.071538 	 0.072125 
13.350000 	 0.070836 	 0.071429 
13.360000 	 0.070126 	 0.070726 
13.370000 	 0.069410 	 0.070016 
13.380000 	 0.068687 	 0.069299 
13.390000 	 0.067956 	 0.068575 
13.400000 	 0.067219 	 0.067845 
13.410000 	 0.066476 	 0.067107 
13.420000 	 0.065725 	 0.066363 
13.430000 	 0.064968 	 0.065612 
13.440000 	 0.064205 	 0.064854 
13.450000 	 0.063435 	 0.064090 
13.460000 	 0.062659 	 0.063320 
13.470000 	 0.061876 	 0.062543 
13.480000 	 0.061088 	 0.061760 
13.490000 	 0.060293 	 0.060971 
13.500000 	 0.059492 	 0.060176 
13.510000 	 0.058685 	 0.059375 
13.520000 	 0.057873 	 0.058568 
13.530000 	 0.057054 	 0.057755 
13.540000 	 0.056230 	 0.056936 
13.550000 	 0.055400 	 0.056111 
13.560000 	 0.054565 	 0.055281 
13.570000 	 0.053724 	 0.054446 
13.580000 	 0.052878 	 0.053605 
